"NGAsubRSN","NGAsubEQID","NGAsubSSN"
7006619,7000049,7000357
7006620,7000049,7000179
7006621,7000049,7000241
7006622,7000049,7000180
7006623,7000049,7000181
7006624,7000049,7000462
7006625,7000049,7000182
7006626,7000049,7000184
7006627,7000049,7000421
7006628,7000049,7000185
7006629,7000049,7000442
7006630,7000049,7000186
7006631,7000049,7000188
7006632,7000049,7000189
7006633,7000049,7000191
7006634,7000049,7000193
7006635,7000049,7000194
7006637,7000049,7000196
7006638,7000049,7000198
7006639,7000049,7000199
7006640,7000049,7000200
7006641,7000049,7000201
7006642,7000049,7000202
7006643,7000049,7000203
7006647,7000049,7000422
7006648,7000049,7000554
7006649,7000049,7000423
7006650,7000049,7000424
7006651,7000049,7000425
7006652,7000049,7000426
7006653,7000049,7000452
7006654,7000049,7000427
7006655,7000049,7000360
7006656,7000049,7000361
7006657,7000049,7000362
7006658,7000049,7000331
7006659,7000049,7000332
7006660,7000049,7000333
7006661,7000049,7000334
7006662,7000049,7000364
7006663,7000049,7000365
7006664,7000049,7000366
7006665,7000049,7000429
7006666,7000049,7000336
7006667,7000049,7000367
7006670,7000049,7000369
7006671,7000049,7000339
7006674,7000049,7000598
7006675,7000049,7000557
7006676,7000049,7000558
7006677,7000049,7000691
7006678,7000049,7000493
7006679,7000049,7000511
7006680,7000049,7000482
7006681,7000049,7000599
7006682,7000049,7000692
7006683,7000049,7000600
7006684,7000049,7000513
7006685,7000049,7000560
7006686,7000049,7000561
7006687,7000049,7000636
7006688,7000049,7000563
7006689,7000049,7000564
7006690,7000049,7000565
7006691,7000049,7000603
7006692,7000049,7000693
7006693,7000049,7000204
7006694,7000049,7000205
7006695,7000049,7000453
7006696,7000049,7000515
7006697,7000049,7000605
7006698,7000049,7000606
7006699,7000049,7000694
7006700,7000049,7000607
7006701,7000049,7000566
7006702,7000049,7000608
7006703,7000049,7000609
7006704,7000049,7000695
7006705,7000049,7000610
7006706,7000049,7000206
7006707,7000049,7000611
7006708,7000049,7000494
7006709,7000049,7000612
7006710,7000049,7000567
7006711,7000049,7000696
7006712,7000049,7000430
7006713,7000049,7000613
7006714,7000049,7000431
7006715,7000049,7000614
7006716,7000049,7000568
7006717,7000049,7000615
7006718,7000049,7000616
7006719,7000049,7000697
7006720,7000049,7000370
7006721,7000049,7000432
7006722,7000049,7000433
7006723,7000049,7000454
7006724,7000049,7000455
7006725,7000049,7000617
7006726,7000049,7000618
7006727,7000049,7000698
7006728,7000049,7000619
7006729,7000049,7000495
7006730,7000049,7000496
7006731,7000049,7000620
7006732,7000049,7000516
7006733,7000049,7000569
7006734,7000049,7000517
7006735,7000049,7000570
7006736,7000049,7000621
7006737,7000049,7000622
7006738,7000049,7000623
7006739,7000049,7000472
7006740,7000049,7000699
7006741,7000049,7000700
7006742,7000049,7000456
7006743,7000049,7000459
7006744,7000049,7000207
7006745,7000049,7000483
7006746,7000049,7000701
7006747,7000050,7000475
7006767,7000050,7000031
7006770,7000050,7000440
7006791,7000050,7000058
7006796,7000050,7000435
7006797,7000050,7000063
7006820,7000050,7000625
7006825,7000050,7000068
7006826,7000050,7000069
7006827,7000050,7000397
7006828,7000050,7000070
7006829,7000050,7000346
7006830,7000050,7000071
7006831,7000050,7000445
7006832,7000050,7000072
7006833,7000050,7000073
7006834,7000050,7000074
7006835,7000050,7000399
7006836,7000050,7000257
7006837,7000050,7000075
7006838,7000050,7000076
7006839,7000050,7000077
7006840,7000050,7000258
7006841,7000050,7000259
7006842,7000050,7000078
7006843,7000050,7000079
7006844,7000050,7000080
7006845,7000050,7000081
7006846,7000050,7000082
7006847,7000050,7000084
7006848,7000050,7000575
7006849,7000050,7000260
7006850,7000050,7000261
7006851,7000050,7000262
7006852,7000050,7000263
7006853,7000050,7000348
7006854,7000050,7000401
7006855,7000050,7000349
7006856,7000050,7000443
7006857,7000050,7000350
7006858,7000050,7000402
7006859,7000050,7000403
7006860,7000050,7000351
7006861,7000050,7000352
7006862,7000050,7000353
7006863,7000050,7000404
7006864,7000050,7000354
7006865,7000050,7000447
7006866,7000050,7000355
7006867,7000050,7000356
7006868,7000050,7000473
7006869,7000050,7000497
7006870,7000050,7000498
7006871,7000050,7000476
7006872,7000050,7000477
7006873,7000050,7000478
7006874,7000050,7000480
7006875,7000050,7000576
7006876,7000050,7000468
7006877,7000050,7000467
7006878,7000050,7000471
7006879,7000050,7000481
7006880,7000050,7000490
7006881,7000050,7000709
7006882,7000050,7000001
7006883,7000050,7000405
7006884,7000050,7000265
7006885,7000050,7000086
7006886,7000050,7000225
7006887,7000050,7000088
7006888,7000050,7000089
7006889,7000050,7000091
7006890,7000050,7000092
7006891,7000050,7000226
7006892,7000050,7000242
7006893,7000050,7000093
7006894,7000050,7000094
7006895,7000050,7000096
7006896,7000050,7000097
7006897,7000050,7000099
7006898,7000050,7000464
7006899,7000050,7000266
7006900,7000050,7000267
7006901,7000050,7000223
7006902,7000050,7000102
7006903,7000050,7000269
7006904,7000050,7000270
7006905,7000050,7000103
7006906,7000050,7000271
7006907,7000050,7000210
7006908,7000050,7000104
7006909,7000050,7000272
7006910,7000050,7000274
7006911,7000050,7000436
7006912,7000050,7000275
7006913,7000050,7000437
7006914,7000050,7000106
7006915,7000050,7000108
7006916,7000050,7000109
7006917,7000050,7000212
7006918,7000050,7000277
7006919,7000050,7000278
7006920,7000050,7000279
7006921,7000050,7000280
7006922,7000050,7000281
7006923,7000050,7000282
7006924,7000050,7000283
7006925,7000050,7000284
7006926,7000050,7000285
7006927,7000050,7000286
7006928,7000050,7000287
7006929,7000050,7000288
7006930,7000050,7000289
7006931,7000050,7000290
7006932,7000050,7000470
7006933,7000050,7000485
7006947,7000050,7000711
7006948,7000050,7000712
7006949,7000050,7000677
7006950,7000050,7000706
7006951,7000050,7000713
7006952,7000050,7000714
7006953,7000050,7000715
7006954,7000050,7000458
7006955,7000050,7000117
7006956,7000050,7000002
7006957,7000050,7000213
7006958,7000050,7000231
7006959,7000050,7000214
7006960,7000050,7000293
7006961,7000050,7000294
7006962,7000050,7000003
7006963,7000050,7000295
7006964,7000050,7000004
7006965,7000050,7000005
7006966,7000050,7000006
7006967,7000050,7000007
7006968,7000050,7000118
7006969,7000050,7000232
7006970,7000050,7000009
7006971,7000050,7000119
7006972,7000050,7000120
7006973,7000050,7000013
7006974,7000050,7000235
7006975,7000050,7000296
7006976,7000050,7000124
7006977,7000050,7000125
7006978,7000050,7000215
7006979,7000050,7000216
7006980,7000050,7000297
7006981,7000050,7000217
7006982,7000050,7000218
7006983,7000050,7000298
7006984,7000050,7000126
7006985,7000050,7000237
7006986,7000050,7000127
7006987,7000050,7000128
7006988,7000050,7000129
7006989,7000050,7000130
7006990,7000050,7000244
7006991,7000050,7000133
7006992,7000050,7000134
7006993,7000050,7000245
7006994,7000050,7000135
7006995,7000050,7000136
7006996,7000050,7000137
7006997,7000050,7000138
7006998,7000050,7000247
7006999,7000050,7000140
7007000,7000050,7000239
7007001,7000050,7000409
7007002,7000050,7000410
7007003,7000050,7000249
7007004,7000050,7000411
7007005,7000050,7000299
7007006,7000050,7000300
7007007,7000050,7000302
7007008,7000050,7000303
7007009,7000050,7000304
7007010,7000050,7000305
7007011,7000050,7000412
7007012,7000050,7000372
7007013,7000050,7000307
7007014,7000050,7000413
7007015,7000050,7000308
7007016,7000050,7000441
7007017,7000050,7000309
7007018,7000050,7000310
7007019,7000050,7000312
7007020,7000050,7000313
7007021,7000050,7000314
7007022,7000050,7000315
7007023,7000050,7000316
7007024,7000050,7000317
7007025,7000050,7000373
7007026,7000050,7000374
7007027,7000050,7000375
7007028,7000050,7000552
7007029,7000050,7000465
7007030,7000050,7000466
7007032,7000050,7000491
7007033,7000050,7000492
7007034,7000050,7000553
7007035,7000050,7000633
7007036,7000050,7000686
7007037,7000050,7000687
7007038,7000050,7000688
7007039,7000050,7000707
7007040,7000050,7000142
7007041,7000050,7000250
7007042,7000050,7000219
7007043,7000050,7000145
7007044,7000050,7000220
7007045,7000050,7000147
7007046,7000050,7000148
7007047,7000050,7000151
7007048,7000050,7000221
7007049,7000050,7000324
7007050,7000050,7000415
7007051,7000050,7000153
7007052,7000050,7000156
7007053,7000050,7000157
7007054,7000050,7000158
7007055,7000050,7000159
7007056,7000050,7000160
7007057,7000050,7000162
7007058,7000050,7000416
7007059,7000050,7000163
7007060,7000050,7000164
7007061,7000050,7000165
7007062,7000050,7000166
7007063,7000050,7000167
7007064,7000050,7000417
7007065,7000050,7000168
7007066,7000050,7000169
7007067,7000050,7000170
7007068,7000050,7000172
7007069,7000050,7000449
7007070,7000050,7000251
7007071,7000050,7000418
7007072,7000050,7000173
7007073,7000050,7000174
7007074,7000050,7000175
7007075,7000050,7000176
7007076,7000050,7000461
7007077,7000050,7000450
7007078,7000050,7000451
7007079,7000050,7000420
7007080,7000050,7000597
7007081,7000050,7000357
7007082,7000050,7000179
7007083,7000050,7000241
7007084,7000050,7000180
7007085,7000050,7000181
7007086,7000050,7000462
7007087,7000050,7000182
7007088,7000050,7000183
7007089,7000050,7000184
7007090,7000050,7000421
7007091,7000050,7000185
7007092,7000050,7000442
7007093,7000050,7000186
7007094,7000050,7000187
7007095,7000050,7000188
7007096,7000050,7000189
7007097,7000050,7000190
7007098,7000050,7000191
7007099,7000050,7000194
7007100,7000050,7000222
7007101,7000050,7000196
7007102,7000050,7000197
7007103,7000050,7000198
7007104,7000050,7000252
7007106,7000050,7000200
7007107,7000050,7000201
7007108,7000050,7000203
7007109,7000050,7000376
7007110,7000050,7000325
7007111,7000050,7000326
7007112,7000050,7000377
7007113,7000050,7000327
7007114,7000050,7000329
7007115,7000050,7000330
7007116,7000050,7000422
7007117,7000050,7000423
7007118,7000050,7000425
7007119,7000050,7000452
7007120,7000050,7000359
7007121,7000050,7000427
7007122,7000050,7000360
7007123,7000050,7000361
7007126,7000050,7000332
7007128,7000050,7000334
7007132,7000050,7000365
7007134,7000050,7000336
7007135,7000050,7000337
7007136,7000050,7000368
7007137,7000050,7000338
7007138,7000050,7000378
7007139,7000050,7000369
7007140,7000050,7000339
7007141,7000050,7000555
7007142,7000050,7000558
7007143,7000050,7000559
7007144,7000050,7000691
7007145,7000050,7000493
7007148,7000050,7000599
7007149,7000050,7000512
7007152,7000050,7000513
7007153,7000050,7000474
7007154,7000050,7000560
7007155,7000050,7000561
7007156,7000050,7000636
7007157,7000050,7000514
7007158,7000050,7000601
7007159,7000050,7000563
7007160,7000050,7000564
7007161,7000050,7000565
7007162,7000050,7000603
7007163,7000050,7000604
7007164,7000050,7000204
7007165,7000050,7000205
7007172,7000050,7000206
7007173,7000050,7000567
7007174,7000050,7000696
7007175,7000050,7000430
7007176,7000050,7000463
7007177,7000050,7000613
7007181,7000050,7000432
7007182,7000050,7000433
7007183,7000050,7000454
7007185,7000050,7000619
7007186,7000050,7000495
7007187,7000050,7000496
7007188,7000050,7000516
7007189,7000050,7000569
7007190,7000050,7000517
7007192,7000050,7000472
7007565,7000055,7000069
7007576,7000055,7000001
7007577,7000055,7000405
7007578,7000055,7000265
7007579,7000055,7000086
7007580,7000055,7000087
7007581,7000055,7000224
7007582,7000055,7000225
7007583,7000055,7000088
7007584,7000055,7000089
7007585,7000055,7000091
7007586,7000055,7000092
7007587,7000055,7000226
7007588,7000055,7000242
7007589,7000055,7000093
7007591,7000055,7000096
7007592,7000055,7000243
7007593,7000055,7000097
7007594,7000055,7000098
7007595,7000055,7000099
7007596,7000055,7000101
7007597,7000055,7000464
7007598,7000055,7000266
7007599,7000055,7000267
7007600,7000055,7000268
7007601,7000055,7000223
7007602,7000055,7000102
7007603,7000055,7000103
7007604,7000055,7000271
7007605,7000055,7000210
7007606,7000055,7000104
7007607,7000055,7000272
7007608,7000055,7000274
7007609,7000055,7000436
7007610,7000055,7000105
7007611,7000055,7000275
7007612,7000055,7000437
7007613,7000055,7000106
7007614,7000055,7000107
7007615,7000055,7000276
7007616,7000055,7000108
7007618,7000055,7000212
7007620,7000055,7000279
7007621,7000055,7000280
7007622,7000055,7000281
7007623,7000055,7000282
7007624,7000055,7000283
7007625,7000055,7000284
7007626,7000055,7000285
7007627,7000055,7000286
7007628,7000055,7000287
7007629,7000055,7000288
7007630,7000055,7000289
7007633,7000055,7000485
7007634,7000055,7000719
7007635,7000055,7000626
7007638,7000055,7000711
7007639,7000055,7000716
7007640,7000055,7000720
7007641,7000055,7000630
7007642,7000055,7000704
7007643,7000055,7000721
7007644,7000055,7000631
7007645,7000055,7000717
7007646,7000055,7000632
7007647,7000055,7000712
7007648,7000055,7000677
7007649,7000055,7000706
7007650,7000055,7000718
7007651,7000055,7000713
7007652,7000055,7000722
7007653,7000055,7000715
7007654,7000055,7000723
7007657,7000055,7000726
7007664,7000055,7000117
7007665,7000055,7000002
7007666,7000055,7000213
7007667,7000055,7000231
7007668,7000055,7000214
7007669,7000055,7000293
7007670,7000055,7000294
7007671,7000055,7000003
7007672,7000055,7000295
7007673,7000055,7000004
7007674,7000055,7000005
7007675,7000055,7000006
7007676,7000055,7000007
7007677,7000055,7000118
7007678,7000055,7000008
7007679,7000055,7000009
7007680,7000055,7000233
7007681,7000055,7000119
7007682,7000055,7000120
7007683,7000055,7000121
7007684,7000055,7000234
7007685,7000055,7000122
7007686,7000055,7000012
7007687,7000055,7000013
7007688,7000055,7000296
7007689,7000055,7000236
7007690,7000055,7000124
7007691,7000055,7000215
7007692,7000055,7000216
7007693,7000055,7000297
7007694,7000055,7000217
7007695,7000055,7000218
7007696,7000055,7000126
7007698,7000055,7000127
7007699,7000055,7000128
7007700,7000055,7000238
7007701,7000055,7000129
7007703,7000055,7000134
7007704,7000055,7000245
7007705,7000055,7000137
7007706,7000055,7000434
7007707,7000055,7000138
7007708,7000055,7000139
7007709,7000055,7000246
7007710,7000055,7000247
7007711,7000055,7000140
7007712,7000055,7000239
7007713,7000055,7000240
7007714,7000055,7000409
7007715,7000055,7000249
7007716,7000055,7000411
7007717,7000055,7000300
7007718,7000055,7000301
7007719,7000055,7000302
7007720,7000055,7000303
7007721,7000055,7000304
7007722,7000055,7000305
7007723,7000055,7000412
7007724,7000055,7000372
7007725,7000055,7000306
7007726,7000055,7000307
7007727,7000055,7000308
7007729,7000055,7000309
7007730,7000055,7000310
7007731,7000055,7000313
7007732,7000055,7000314
7007733,7000055,7000316
7007734,7000055,7000317
7007735,7000055,7000373
7007736,7000055,7000318
7007737,7000055,7000319
7007738,7000055,7000320
7007739,7000055,7000374
7007740,7000055,7000375
7007741,7000055,7000552
7007742,7000055,7000465
7007743,7000055,7000492
7007744,7000055,7000553
7007745,7000055,7000509
7007746,7000055,7000510
7007747,7000055,7000633
7007748,7000055,7000686
7007749,7000055,7000687
7007750,7000055,7000688
7007751,7000055,7000707
7007771,7000055,7000252
7007968,7000057,7000070
7007969,7000057,7000346
7007970,7000057,7000073
7007971,7000057,7000399
7007972,7000057,7000257
7007973,7000057,7000347
7007974,7000057,7000400
7007975,7000057,7000075
7007976,7000057,7000076
7007977,7000057,7000077
7007978,7000057,7000258
7007979,7000057,7000259
7007980,7000057,7000078
7007981,7000057,7000080
7007982,7000057,7000081
7007983,7000057,7000260
7007984,7000057,7000261
7007985,7000057,7000262
7007986,7000057,7000263
7007987,7000057,7000350
7007989,7000057,7000355
7007990,7000057,7000356
7007991,7000057,7000473
7007992,7000057,7000497
7007993,7000057,7000498
7007994,7000057,7000476
7007995,7000057,7000477
7007996,7000057,7000478
7007997,7000057,7000479
7007998,7000057,7000264
7007999,7000057,7000468
7008000,7000057,7000469
7008001,7000057,7000467
7008002,7000057,7000471
7008003,7000057,7000481
7008004,7000057,7000490
7008008,7000057,7000224
7008009,7000057,7000225
7008010,7000057,7000088
7008011,7000057,7000089
7008014,7000057,7000226
7008017,7000057,7000095
7008020,7000057,7000098
7008023,7000057,7000464
7008024,7000057,7000266
7008027,7000057,7000223
7008028,7000057,7000102
7008037,7000057,7000436
7008038,7000057,7000105
7008039,7000057,7000275
7008040,7000057,7000437
7008041,7000057,7000106
7008042,7000057,7000107
7008045,7000057,7000212
7008046,7000057,7000277
7008048,7000057,7000279
7008051,7000057,7000282
7008052,7000057,7000283
7008053,7000057,7000284
7008054,7000057,7000285
7008055,7000057,7000286
7008056,7000057,7000288
7008057,7000057,7000289
7008058,7000057,7000290
7008060,7000057,7000485
7008078,7000057,7000723
7008083,7000057,7000742
7008339,7000059,7000260
7008346,7000059,7000473
7008347,7000059,7000497
7008349,7000059,7000468
7008374,7000059,7000277
7009395,7000067,7000399
7009396,7000067,7000257
7009397,7000067,7000347
7009399,7000067,7000075
7009400,7000067,7000076
7009407,7000067,7000260
7009408,7000067,7000261
7009409,7000067,7000262
7009410,7000067,7000263
7009416,7000067,7000473
7009417,7000067,7000497
7009418,7000067,7000498
7009419,7000067,7000476
7009421,7000067,7000478
7009423,7000067,7000264
7009424,7000067,7000468
7009428,7000067,7000481
7009430,7000067,7000503
7009431,7000067,7000405
7009432,7000067,7000265
7009433,7000067,7000086
